run_name,n_episodes,success_rate,success_rate_se,avg_steps,avg_steps_se,shortcut_frac,shortcut_frac_se,distance_mae_vs_true,distance_corr_vs_true,distance_mae_vs_graph,distance_corr_vs_graph,shortcut_success_rate,shortcut_success_rate_se,shortcut_avg_length,shortcut_avg_length_se,n_shortcuts_evaluated,t_collection,t_heuristic_training,t_heuristic_pruning,t_policy_training,t_add_shortcuts,t_evaluation
sweep_ct_sac_ucb1_ch6_s42,10,0.8,0.12649110640673517,389.0,14.749011266296236,0.0,0.0,nan,nan,nan,nan,nan,nan,nan,nan,0,0.0,0.0,0.0,1.4667069911956787,0.07571744918823242,25093.118792057037
sweep_ct_sac_unif_ch6_s42,10,0.9,0.09486832980505137,444.3,61.79105472837023,0.0,0.0,nan,nan,nan,nan,nan,nan,nan,nan,0,0.0,0.0,0.0,1.4563305377960205,0.07555937767028809,22124.869663476944
sweep_ct_srouts_ch5_s42,10,0.8,0.12649110640673517,366.3,9.659825165199534,0.2,0.1264911064067352,nan,nan,nan,nan,nan,nan,nan,nan,0,0.0,0.0,0.0,1.1953511238098145,0.07215762138366699,26909.743468761444
sweep_o2_cmd_ch5_s42,10,1.0,0.0,21.9,0.348010216963685,1.0,0.0,nan,nan,nan,nan,nan,nan,nan,nan,0,0.01172184944152832,3849.589295864105,1.4218385219573975,426.6320300102234,0.004786491394042969,83.74940276145935
sweep_o2_cmd_nograd_ch7_s42,10,1.0,0.0,28.6,0.30550504633038933,0.0,0.0,nan,nan,nan,nan,nan,nan,nan,nan,0,0.025188446044921875,15144.864303350449,0.9312803745269775,92.50233507156372,0.005295276641845703,98.67215609550476
sweep_o2_cmd_nores_ch7_s42,10,1.0,0.0,28.6,0.30550504633038933,0.0,0.0,nan,nan,nan,nan,nan,nan,nan,nan,0,0.014132499694824219,10736.368799686432,0.8527095317840576,135.48927545547485,0.004945278167724609,47.13828897476196
sweep_o2_cmd_ucb01_ch6_s42,10,1.0,0.0,28.6,0.30550504633038933,0.0,0.0,nan,nan,nan,nan,nan,nan,nan,nan,0,0.01739192008972168,9921.705048084259,0.8541169166564941,82.92198252677917,0.005207538604736328,75.0013165473938
sweep_o2_cmd_ucb100_ch6_s42,10,1.0,0.0,27.0,0.3333333333333333,0.5,0.15811388300841897,nan,nan,nan,nan,nan,nan,nan,nan,0,0.01578688621520996,10278.068479061127,0.8552563190460205,107.84498715400696,0.005017995834350586,70.74528503417969
sweep_o2_cmd_ucb1_ch6_s42,10,1.0,0.0,28.6,0.30550504633038933,0.0,0.0,nan,nan,nan,nan,nan,nan,nan,nan,0,0.013689041137695312,10961.149031877518,0.8784596920013428,104.81176090240479,0.0056285858154296875,70.09254097938538
sweep_o2_cmd_ucb_ch7_s42,10,1.0,0.0,28.6,0.30550504633038933,0.0,0.0,nan,nan,nan,nan,nan,nan,nan,nan,0,0.017072200775146484,14717.100261449814,0.9397308826446533,89.35722184181213,0.005313873291015625,114.18828821182251
sweep_o2_cmd_ucb_lam0_ch7_s42,10,1.0,0.0,28.6,0.30550504633038933,0.0,0.0,nan,nan,nan,nan,nan,nan,nan,nan,0,0.025461912155151367,17417.42822241783,0.9531362056732178,105.15058970451355,0.005156278610229492,102.13499999046326
sweep_o2_cmd_unif_ch6_s42,10,1.0,0.0,28.6,0.30550504633038933,0.0,0.0,nan,nan,nan,nan,nan,nan,nan,nan,0,0.026199817657470703,10736.90028834343,0.8407247066497803,102.97081923484802,0.00518488883972168,72.19449973106384
sweep_o2_cmd_unif_ch7_s42,10,1.0,0.0,28.6,0.30550504633038933,0.0,0.0,nan,nan,nan,nan,nan,nan,nan,nan,0,0.026591777801513672,18914.014819145203,0.9291036128997803,104.01675057411194,0.004637479782104492,114.3078100681305
sweep_o2_crl_ch5_s42,10,1.0,0.0,22.4,1.8808981306221177,0.5,0.15811388300841897,nan,nan,nan,nan,nan,nan,nan,nan,0,0.010684490203857422,3049.0548071861267,1.9414947032928467,433.40637397766113,0.0046613216400146484,84.93236017227173
sweep_o2_crl_nograd_ch7_s42,10,1.0,0.0,28.6,0.30550504633038933,0.0,0.0,nan,nan,nan,nan,nan,nan,nan,nan,0,0.014235734939575195,10874.013579845428,1.3224403858184814,87.18612623214722,0.005349397659301758,139.4579677581787
sweep_o2_crl_nores_ch7_s42,10,1.0,0.0,28.6,0.30550504633038933,0.0,0.0,nan,nan,nan,nan,nan,nan,nan,nan,0,0.016654253005981445,3086.652561903,1.1561617851257324,51.86236500740051,0.004911661148071289,75.29679250717163
sweep_o2_crl_ucb01_ch6_s42,10,1.0,0.0,28.6,0.30550504633038933,0.0,0.0,nan,nan,nan,nan,nan,nan,nan,nan,0,0.025197982788085938,5144.488082408905,1.1719880104064941,82.55745887756348,0.005105257034301758,90.36332821846008
sweep_o2_crl_ucb100_ch6_s42,10,1.0,0.0,28.6,0.30550504633038933,0.0,0.0,nan,nan,nan,nan,nan,nan,nan,nan,0,0.011951446533203125,6179.181333065033,1.1418426036834717,101.62025952339172,0.005327939987182617,60.08124613761902
sweep_o2_crl_ucb1_ch6_s42,10,1.0,0.0,28.6,0.30550504633038933,0.0,0.0,nan,nan,nan,nan,nan,nan,nan,nan,0,0.0849909782409668,5496.735598087311,1.1295030117034912,96.33866453170776,0.004836320877075195,49.16616439819336
sweep_o2_crl_ucb_ch7_s42,10,1.0,0.0,28.6,0.30550504633038933,0.0,0.0,nan,nan,nan,nan,nan,nan,nan,nan,0,0.030489683151245117,13185.688156366348,1.29718017578125,106.92896556854248,0.004849672317504883,113.47874474525452
sweep_o2_crl_ucb_lam0_ch7_s42,10,1.0,0.0,28.6,0.30550504633038933,0.0,0.0,nan,nan,nan,nan,nan,nan,nan,nan,0,0.02547454833984375,8909.054616451263,1.3581182956695557,72.81913924217224,0.0048902034759521484,109.28619503974915
